cell_id,green_200m,open_200m,commercial_200m,industrial_200m,residential_200m,highway_200m,majroad_200m,road_200m,busroutes_200m,rail_200m,npri_pm_200m,npri_nox_200m,busstop_200m,green_500m,open_500m,commercial_500m,industrial_500m,residential_500m,highway_500m,majroad_500m,road_500m,busroutes_500m,rail_500m,npri_pm_500m,npri_nox_500m,busstop_500m,distance_shore,distance_airport,distance_port,distance_trxstn,distance_npri_pm,distance_npri_nox,lon,lat
2688,132498.1181744727,135957.9624580882,174747.77646920056,0,325090.3868827113,0,1667.557069867475,4190.108842936717,2165.9236745452613,0,0,0,17,224650.89295800956,222309.03476306275,202312.45074460172,64014.88077981584,976360.6561398356,7814.558052310194,2958.7240986420666,14153.55298690962,4622.122967700964,0,2,0,30,10474.66270719081,4267.034307251357,16261.8028516943,4162.421612475108,686.4253713961214,3818.635498547364,-79.5126524514103,43.72312879471807
2689,52348.10664065965,56619.56390975183,141201.3045164218,0,496620.7878923757,0,1836.3111034805877,6171.166551424983,2574.6623204525667,0,0,0,19,139196.91019606625,139687.3536297693,210607.44318247196,2035.3711219649997,1146122.8324049306,8102.082252791072,3057.998781513199,15164.362318130132,4567.593780495715,0,0,0,31,10280.085026735003,3845.071258534468,15853.527925904524,3768.213078939863,1143.1532385904482,3707.598004183198,-79.50644692678546,43.72304785972573
2690,437.72126445395406,371.0117404417834,9645.625671676826,0,616293.9121497605,2181.673803838792,946.958238731901,7158.761293356714,946.9376753182148,0,0,0,5,156506.76933808526,155738.8312683973,73085.3659166377,0,1167198.1097866937,8977.923547131137,2353.819363845543,16069.212584720546,3434.9357401931356,0,0,0,28,10104.638551075415,3444.0621636599276,15450.646051459791,3401.9267976523884,1625.5518642306154,3662.047084689093,-79.50024142808817,43.72296658795454
2691,38064.41192610795,37329.77902900195,9645.625671676826,0,335185.92323339864,4227.143518290707,945.8798228770996,3941.290998712757,1451.5136354942863,0,0,0,6,112193.58036517096,111640.51045164884,9645.625671676826,0,952339.0160616016,8942.18272657512,1564.7564597408918,14846.13694398322,2583.032209529292,0,0,0,11,9948.072786207314,3072.2232000782355,15053.59024012345,3073.561788036244,2091.3455234415983,3684.4124009584934,-79.49403595542599,43.72288497940838
2692,20963.45012419929,21814.72996102483,0,0,166611.793414036,4982.76652676716,866.1013467844082,2523.1201010838035,2091.0038682402783,0,0,0,6,112987.96559681631,118959.92952577586,18737.39877100289,0,643651.4162179147,9867.194945223291,2812.546094636082,11728.57712062854,4924.158402699954,0,0,0,25,9812.957851969812,2741.4497250627114,14662.833792538317,2796.5082143933955,1643.8601340394298,3773.486535048585,-79.48783050890643,43.72280303409108
2693,8858.652065121707,7417.994405592792,18590.07338297181,0,261802.8844378579,7114.934475418336,1373.1358856571217,3414.697318154725,2232.338256460711,0,0,0,9,31505.0399057184,39009.99579380351,18590.07338297181,132139.15891376277,779120.5106464177,10104.707922543808,2876.8890309946755,12133.819823154232,4952.627989654281,403.6758114109633,0,0,23,9693.01599946368,2468.3066663182813,14278.893883548852,2587.302518350105,1237.265606952223,3924.730120664456,-79.48162508863702,43.72272075200654
2694,35097.37082887773,33775.23197754513,18590.07338297181,205426.3869868889,351444.6463187834,5371.162543815928,289.1753822010375,4408.380744090662,346.4924763319237,891.9625800585343,0,0,2,89784.17272310311,89974.29777483008,18590.07338297181,589529.1252804731,702984.7891438531,9367.549053145907,2421.767987966668,10849.896477101003,4611.1520890082575,1501.089058609983,0,0,28,9596.776190216196,2273.659825685821,13902.335280365836,2463.292603356965,927.0254710691052,4131.320903767684,-79.47541969472529,43.722638133158625
2695,48341.261650793145,34029.70055661304,0,556653.4787636814,72726.53528276912,3330.007937501358,0,3729.9717114268783,1148.700641559786,903.7450628621054,0,0,11,92029.7769679468,60215.1085584429,126.46375832147896,1022099.9327243636,656486.7158985316,7272.884290191222,252.66739722380697,12860.724258140131,2701.0544728794584,1508.3717008325723,0,0,23,9517.55255351134,2178.651006215601,13533.774120982278,2437.5164774920722,829.4132057514321,4159.983254754813,-79.46921432727875,43.722555177551264
2696,23454.93303499091,4580.179550658308,18848.93400434754,466755.7608408598,178113.80360352533,1325.18952371062,38.835375551835,4896.016569655336,1388.9347344962357,0,0,0,12,48149.95011444461,18825.747547074316,74250.9151404989,982461.9648534418,448032.5855541749,7766.932764652995,1589.047639428027,12359.018400841584,6488.257903755269,664.4801127744768,0,0,36,9462.109764942,2196.249396318756,13173.881647707944,2512.9987477787995,1008.2044969841112,4206.607526513927,-79.46300898640492,43.72247188518837
2697,10184.846736309584,15594.029044833596,66556.76208249593,108550.293688813,335574.79329216137,170.30183067867333,1166.393469645086,5020.3708653502,3281.583054413664,0,0,0,13,58675.73965675966,40640.25396666732,93220.9685682957,491208.6069069237,677456.1493590341,8698.011959726164,1776.7424361288988,14434.854293851316,8048.142844097758,0,0,0,36,9432.880567396816,2323.8981506892487,12823.387749649935,2681.2010060102084,1358.317470108895,4311.105784413862,-79.45680367221132,43.72238825607387
2698,50514.15657388966,58286.87592568889,22962.489195570583,0,416118.23907808535,2703.6574099763284,234.740685765772,6482.596522348114,3755.187928363491,0,0,0,16,144967.85752193513,149474.64688300365,196601.48650801936,64412.735778758826,748493.2704188807,9731.774629209973,1798.836101116028,13980.607584240914,11081.150060840706,0,0,0,43,9430.108715902168,2545.092104172734,12483.084117634298,2926.1775344160783,1781.4534491436957,4469.420464298314,-79.45059838480547,43.72230429021174
2699,74492.5821066414,80235.02674726155,5022.960355643183,0,426448.31601733074,3084.2497665471224,0,7648.006239186066,5166.85944899059,0,0,0,29,158279.9075930703,165050.1594630121,111161.32557337498,0,1116444.7344552935,7041.694807801696,943.2673020197306,17864.38812419039,10888.845860401774,0,0,0,50,9453.817482302871,2838.0424631545693,12153.826755305883,3230.5094166730655,2236.54341190366,4676.088695584296,-79.44439312429485,43.72221998760593
2700,25105.185729406287,29332.43322332203,8730.2441878169775,0,620499.9999626493,0,105.54730737978385,9599.21889514441,2734.6246271644673,0,0,0,16,116189.53488156364,120145.20947432648,151014.37019175274,0,1321985.2898949238,3068.136664077668,2457.3107736315105,21168.15529983846,11875.999278940531,0,0,0,53,9502.805329893692,3182.9979934984344,11836.537521929413,3579.0874841928567,2707.522202160854,4925.027075179846,-79.43818789078699,43.72213534826045
2701,28579.652028441866,35333.252288386575,107701.90359732228,0,579342.0597651154,0,1645.4216024710815,9022.744292415748,4615.4209070918205,0,0,0,18,52101.36598420105,63006.484783185166,144902.3490482074,0,1641366.643030844,0,2976.839152325417,24990.792603222413,8422.346297721246,0,0,0,38,9575.083082870651,3564.893747443242,11532.2043087218,3960.245364595053,3187.3541562017135,5210.180216992105,-79.4319826843894,43.722050372179275
2702,29319.954024476116,36474.592315291055,64078.02170516772,0,628614.0597173861,0,1705.7122554241262,9425.598190627838,3514.7192104156456,0,0,0,16,66670.35506024919,76324.12542116939,159826.53669907316,0,1679819.0745458233,0,3265.931331191429,25152.170889820936,7276.411712760383,0,0,0,30,9652.391248689744,3973.0918230653774,11241.8793770504,4365.45753341982,3672.570837835977,5525.944633799896,-79.42577750520955,43.72196505936644
2703,21121.451363334258,25199.099945093218,39782.88123930665,0,680137.7624879498,0,1798.7677178039326,9803.081974548328,2741.3385109272376,0,0,0,14,63852.54748854754,73135.61370029717,68388.73621901612,0,1789583.2973444432,0,3051.030085175294,24520.588374723255,4621.094456055652,0,0,0,25,9554.105990595215,4400.278381926842,10966.675322914003,4788.621472238259,4161.289055182834,5867.380190349183,-79.41957235335497,43.72187940982598
2704,14235.324822686904,12687.868569299724,38762.11332589702,0,582347.1621853872,0,1866.2915202629904,7914.55663519002,2809.622206343851,0,0,0,19,68460.41214984763,74526.2883698678,64002.89861215021,0,1738210.132051051,0,3157.1125647622252,25037.96309512239,4721.026219676644,0,0,0,28,9307.473381467356,4841.429648605851,10707.758091601863,5225.377664119062,4652.405468426973,6230.267771162471,-79.41336722893313,43.72179342356193
2705,43049.468429442495,50044.619962297875,24927.938620261848,0,588417.9753832914,0,1258.4744523002582,8142.667863717311,3198.3023778239226,0,0,0,11,132034.2317343806,149511.33356145598,139762.24120145972,0,1585861.5052179701,0,4007.608798619784,23684.361344311757,7470.838633924704,0,0,0,44,9081.694787533854,5293.055095721853,10466.336467853478,5672.587404436152,4785.790599538498,6611.075759864637,-79.40716213205151,43.72170710057838
2706,111324.85783784933,138434.96669366583,64155.329685894205,0,569824.7846439445,0,1955.1639140646785,7613.085048393314,3893.5814659466655,0,0,0,23,191360.84356273463,203043.9460171531,128109.81682515536,0,1603842.3497909848,0,4077.5033281173096,22650.32596282352,7362.597289905471,0,0,0,46,8878.361317333236,5752.6883672149015,10243.64753241629,6127.962466371345,4303.897316554758,6901.826493049193,-79.40095706281765,43.721620440879384
2707,103246.35598625366,114346.67047511552,4535.253057702794,0,635152.1841248295,0,938.2557257649828,8033.416828702088,938.2516773081956,0,0,0,7,255851.56585138768,270708.5025736637,103128.4547704134,0,1590387.529189858,0,3859.7693843325183,19991.431906024176,6316.560881268061,0,0,0,46,8699.047025296084,6218.5540645910905,10040.937729038518,6157.8759595023985,3826.652918707936,6846.148340051464,-79.39475202133897,43.72153344446906
2708,66324.30557068437,71566.35035204732,0,0,652662.0437430565,0,0,8934.29537332761,0,0,0,0,0,329072.1053910956,339427.46450286696,0,0,1597771.9668500994,0,3350.952183627332,18782.218629614825,3158.5361453116725,0,0,0,24,8545.26410449155,6689.3501820568845,9859.439445956725,5658.104599630023,3356.0412704660966,6826.733131434412,-79.388547007723,43.721446111351504
2709,69383.63175652163,74490.66947297168,0,0,541146.6823101807,0,895.7814114581643,6619.442105289595,1545.759560871351,0,0,0,9,419074.6225403611,451059.63963538466,0,0,1011356.1784220424,0,2556.7387820648532,13122.140405982607,3140.628331383578,0,0,0,20,8418.411850385346,7164.104763481077,9700.343390753873,5158.377553852157,2895.298509287819,6843.889493676746,-79.3823420220772,43.72135844153087
2710,141929.56940664997,146616.594153749,0,0,143640.42357232937,0,904.0656246476824,1677.029525421563,1861.8374212450549,0,0,0,12,465892.464884527,550764.3830880069,0,0,590940.6213399388,0,2093.0989394271855,9382.682954493344,2783.7580123211023,0,0,0,17,8169.814099904841,7642.0801007368755,9564.7675146131,4658.709082548342,2449.9987564685757,6897.344529273101,-79.37613706450904,43.72127043501126
2711,292904.44790361973,292400.6051675972,0,0,85983.07120418921,0,0,1499.2223678129335,98.67310603990909,0,0,0,0,719875.2531730507,797085.5046079506,0,0,446327.1964612288,0,691.1226293530133,7965.955293941597,2057.50083583196,0,0,0,17,7881.584954359903,8122.707644007816,9453.723780535063,4159.120296835863,2030.3286323921188,6986.265075798933,-79.369932135126,43.72118209179688
2712,521974.54321215977,522483.96519750287,0,0,170511.97206800466,0,0,2072.8769567341888,0,0,0,0,0,1047581.2537772804,1047874.0079612518,0,0,671001.014756018,0,372.14617899193047,9078.214267310952,1472.112645588675,0,0,0,8,7614.4713030354,8605.543020284837,9368.084597649036,3659.643831205829,1655.8909397432888,7109.320492365168,-79.36372723403555,43.7210934118919
2713,679246.5071266193,680164.6165722955,0,0,94831.74545768143,0,0,838.5954060376312,0,0,0,0,0,1280583.657904422,1379379.0032780904,23894.276598205895,8201.229166720179,517767.9273578974,0,2248.813947609575,6374.96744851703,5064.509543887351,0,0,0,16,7371.632455346052,9090.234423705107,9308.55116217156,3160.3329411658283,1364.4468670995482,7264.776391396802,-79.35752236134518,43.72100439530048
2714,494955.4015248766,576245.632947702,42696.95740017631,40191.368949668424,10487.163757593373,0,1315.3667478945151,0,2284.195024680448,1141.9306962015376,0,0,7,1150441.9916586075,1337488.0131543109,42696.95740017631,195378.91765865183,195199.1550512337,0,2656.1996780871955,1988.8005651432136,4808.6512025332795,2560.4965147393445,0,0,10,7155.540293274075,9576.500043432554,9275.62614861233,2661.2808244807693,1217.1506488314344,7450.604953346549,-79.35131751716229,43.72091504202688
2715,164420.50337846891,335720.76287413,42696.95740017631,114049.68537601782,41726.8603366253,0,1880.678974861848,77.47335270459355,2922.839599863502,2164.906023526457,0,0,7,727063.0650234104,942356.516116828,42696.95740017631,302396.81687576254,57369.447200467606,0,4115.754809249347,1627.418448795622,7635.1224818385,3424.983758786844,0,0,25,6968.683428067847,10064.1116987945,9269.59309564754,2162.6666304544488,1265.3837958359395,7664.597336107592,-79.3451127015944,43.72082535207526
2716,69610.60877876543,146820.0678721367,0,49243.351593888976,132567.35593298945,252.92176815598592,2004.950776700096,2678.1389415651656,3893.460713893931,747.1824363517761,0,0,14,261335.38576896687,401902.49628423847,35332.39157861192,242934.29345996372,185971.55729103705,2831.7996555917243,3267.568960496272,5644.12141250752,7294.232619390885,3246.9403447203117,0,0,32,6808.686386959813,10552.882804700765,9290.504392600638,1664.8838644828998,1490.2807116703823,7904.466489175512,-79.33890791474894,43.72073532544992
2717,29016.622100886423,57575.62223822542,0,0,158662.29855631932,4666.428295194272,1215.2240861457092,4337.3342813,3631.1843280500216,0,0,0,20,230579.414127242,326208.76302416343,27425.479621106293,36286.104723061726,221480.09450459573,6712.996129230386,3899.3022652988698,8235.850775761664,9413.199048172422,1260.658523078179,0,0,52,6649.975179565259,11042.65940313757,9338.179029071343,1168.9951282819852,1827.7519110619724,8058.305037226346,-79.33270315673337,43.72064496215509
2718,261935.3892449139,329015.8801771317,0,5099.587329892209,52604.30757034826,4134.509723796489,1254.2236544671043,1973.9204488006933,2596.7311146093607,731.2876833540372,0,0,15,661913.6654274226,682868.6679773473,10658.90950481454,150351.40653898777,210982.69085521015,6974.90469317314,2378.702485880992,7342.600496186393,6201.156723833783,1425.4024647946778,0,0,34,6269.051315746698,11533.31339631618,9412.210329622005,679.1619377437349,2227.1994740488694,7949.693423476869,-79.32649842765514,43.72055426219503
2719,436363.75540601776,401839.6115413958,0,250776.642544508,0,0,434.3767873332563,1399.9245109004376,658.1205738031958,944.7336585089802,0,0,2,797314.9042770957,772499.1336346087,3104.853159833234,613896.7057558857,111590.24080969348,3101.010376464857,2321.433449867338,6075.505408090118,4763.20223358553,1566.7081137214584,0,0,27,5859.46371012709,12024.737381814008,9511.982916253542,236.5845840546872,2660.856618838621,7755.399783525664,-79.3202937276217,43.72046322557406
2720,201684.41046989663,94856.21497661564,6619.24555226427,553904.8346579816,22752.20200536796,0,0,3591.9542466834723,989.5550760769312,0,0,0,8,587039.3081547176,466170.41368308826,16849.456832233933,1042295.309004663,218189.16267765785,0,1379.07360029825,9649.065757666043,3714.9222389150423,1344.4061335637805,0,0,20,5435.64204261583,12516.840667897965,9636.697292597475,388.1798463921931,3114.465988709986,7515.524833653182,-79.3140890567405,43.72037185229645
2721,46565.77278267394,17568.439958517614,49918.92235663824,409558.1942421792,153362.19895609294,0,827.8940082150673,4987.712893008507,1315.0319708464567,0,0,0,5,229077.57784282553,103461.30786309962,187777.37598568096,848072.8227245909,368676.3868682275,0,3877.571465345224,12864.070423978472,9393.66065595366,0,0,0,44,5019.993309859615,13009.546168467514,9785.399859955169,863.3625662939316,3052.461762349409,7302.054590881052,-79.30788441511896,43.72028014236653
2722,40309.842354469,45327.263908971334,132940.86803531885,68239.84114922269,298763.3737294072,0,1947.5463838872577,6047.662809104525,4243.998497036899,0,0,0,16,96289.0243786603,72552.66342949145,272153.2150411449,504963.7492677781,697532.2406302295,0,4154.088579898065,15237.309461454835,9559.636038583289,511.3137941142499,0,0,45,4621.088751216361,13502.787960766764,9957.01592492774,1356.5051598168266,2552.4943957222445,7117.365311065376,-79.30167980286454,43.72018809578866
2723,17980.569740455423,22231.80337112496,56906.00220567841,215756.41828446172,330952.09595747106,0,549.0546388579048,6232.773752420021,2205.391013694563,757.3961465839499,0,0,14,50835.644770102546,62236.1054649477,224577.21408241315,359370.44569559954,727402.1613846304,0,3349.2436278737787,13846.305035282898,7763.5037209921165,1058.8206675255778,0,0,40,4243.496876970522,13996.50934759725,10150.383334599785,1853.326084730512,2052.5429276338596,6963.747316933938,-79.29547522008468,43.720095712567165
2724,0,0,0,398868.609168057,119378.87211692009,0,642.2253518093395,3726.6358851844434,989.147662793282,1268.74433439566,0,0,9,54908.48227482033,59320.4319708792,33217.560809460934,796172.6615434447,529487.8195625795,0,1718.640471817036,13480.54904356076,3196.4620178298824,1585.2943937080024,0,0,25,3877.3345899372457,14490.661307246126,10364.28470997278,2351.4950359451163,1552.6227163631993,6843.2933896665145,-79.28927066688678,43.72000299270642
2725,4124.734226859888,0,5410.164303898811,516991.50875520974,36666.028067179956,0,946.962433525828,4862.097710073406,1063.9655701038282,998.3200671300068,0,0,10,120967.0092460223,94026.87078401585,53179.49321780261,972710.527819522,335598.0815107458,0,1569.0012184770808,12087.461583186892,3590.115703297802,2220.669788850619,0,0,20,3537.893293254237,14985.201244069978,10597.476740216727,2850.305287475174,1052.7782905023691,6757.777159688021,-79.28306614337829,43.71990993621081
